4.66,4.90,3.42,3.02,12.00,0.00,777.17,298.50,1.60,9.55,0.20,20.00
4.70,4.90,3.42,3.01,12.00,0.00,776.11,299.45,1.59,9.58,0.20,20.00
4.73,4.90,3.43,3.01,12.00,0.00,776.32,302.73,1.56,9.69,0.20,20.00
4.77,4.90,3.45,3.01,12.00,0.00,776.43,306.42,1.53,9.81,0.20,20.00
4.80,4.90,3.45,3.01,12.00,0.00,776.96,308.85,1.52,9.88,0.20,20.00
4.84,4.90,3.47,3.01,12.00,0.00,776.53,313.92,1.47,10.05,0.20,20.00
4.88,4.90,3.47,3.01,12.00,0.00,776.74,315.40,1.46,10.09,0.20,20.00
4.91,4.90,3.49,3.01,12.00,0.00,776.85,319.94,1.43,10.24,0.20,20.00
4.95,4.90,3.49,3.01,12.00,0.00,776.96,320.57,1.42,10.26,0.20,20.00
4.98,4.90,3.50,3.01,12.00,0.00,776.85,325.32,1.39,10.41,0.20,20.00
5.02,4.90,3.51,3.02,12.00,0.00,776.53,326.69,1.38,10.45,0.20,20.00
5.06,4.90,3.52,3.01,12.00,0.00,777.06,331.02,1.35,10.59,0.20,20.00
5.09,4.90,3.53,3.01,12.00,0.00,776.85,332.82,1.33,10.65,0.20,20.00
5.13,4.90,3.54,3.01,12.00,0.00,776.64,338.52,1.29,10.83,0.20,20.00
5.16,4.90,3.55,3.01,12.00,0.00,776.96,340.21,1.28,10.89,0.20,20.00
5.20,4.90,3.55,3.01,12.00,0.00,776.96,340.31,1.28,10.89,0.20,20.00
5.24,4.90,3.56,3.02,12.00,0.00,776.64,344.43,1.25,11.02,0.20,20.00
5.27,4.90,3.57,3.01,12.00,0.00,777.06,345.48,1.25,11.06,0.20,20.00
5.31,4.90,3.58,3.01,12.00,0.00,776.43,351.18,1.21,11.24,0.20,20.00
5.34,4.90,3.58,3.01,12.00,0.00,776.74,351.40,1.21,11.24,0.20,20.00
