%time(s),x1,x2,x3,x4,x5,u1,u2,y1,y2
0.34000,44.41805,1048.38964,187.68505,0.77220,0.13013
0.34100,44.32448,1050.56542,188.73344,0.77448,0.13090
0.34200,44.23115,1052.73583,189.78401,0.77677,0.13167
0.34300,44.13805,1054.90075,190.83674,0.77905,0.13245
0.34400,44.04518,1057.06018,191.89164,0.78133,0.13323
0.34500,43.95255,1059.21423,192.94869,0.78362,0.13401
0.34600,43.86015,1061.36291,194.00791,0.78590,0.13479
0.34700,43.76799,1063.50622,195.06927,0.78819,0.13558
0.34800,43.67605,1065.64416,196.13278,0.79047,0.13637
0.34900,43.58434,1067.77673,197.19842,0.79276,0.13716
0.35000,43.49287,1069.90393,198.26620,0.79504,0.13795
0.35100,43.40162,1072.02575,199.33610,0.79733,0.13875
0.35200,43.31060,1074.14233,200.40812,0.79961,0.13954
0.35300,43.21981,1076.25354,201.48226,0.80189,0.14034
0.35400,43.12924,1078.35949,202.55851,0.80418,0.14115
0.35500,43.03891,1080.46008,203.63687,0.80646,0.14195
0.35600,42.94880,1082.55541,204.71733,0.80875,0.14276
0.35700,42.85892,1084.64550,205.79988,0.81103,0.14357
0.35800,42.76926,1086.73034,206.88452,0.81332,0.14438
0.35900,42.67983,1088.80993,207.97125,0.81560,0.14519
0.36000,42.59062,1090.88439,209.06005,0.81788,0.14600
0.36100,42.50164,1092.95361,210.15093,0.82017,0.14682
0.36200,42.41287,1095.01770,211.24389,0.82245,0.14764
0.36300,42.32434,1097.07653,212.33891,0.82474,0.14847
0.36400,42.23602,1099.13024,213.43598,0.82702,0.14929
0.36500,42.14792,1101.17883,214.53512,0.82931,0.15012
0.36600,42.06005,1103.22229,215.63630,0.83159,0.15095
0.36700,41.97239,1105.26062,216.73953,0.83388,0.15178
0.36800,41.88496,1107.29382,217.84478,0.83616,0.15261
0.36900,41.79774,1109.32189,218.95208,0.83844,0.15345
0.37000,41.71075,1111.34484,220.06141,0.84073,0.15429
0.37100,41.62397,1113.36279,221.17276,0.84301,0.15513
0.37200,41.53741,1115.37561,222.28611,0.84530,0.15597
0.37300,41.45106,1117.38342,223.40148,0.84758,0.15682
